dataset,model,init,norm,seed,auc,auprc,val_auprc,best_epoch,train_time_s,mad,boot_auc_mean,boot_auc_std,boot_auprc_mean,boot_auprc_std,f1@90,prec@90,rec@90,f1@99,prec@99,rec@99,f1@99.9,prec@99.9,rec@99.9
elliptic,GAT,kaiming,batch,3,0.8745885833673199,0.6568337320429489,,-1,124.9,0.10276491940021515,0.8753147787161443,0.00804996478962721,0.6578591589695221,0.018192664337638418,0.46951566951566953,0.3681858802502234,0.6477987421383647,0.2994652406417112,1.0,0.1761006289308176,0.037037037037037035,1.0,0.018867924528301886
elliptic,GAT,kaiming,batch,4,0.869042210154001,0.657687064840627,,-1,124.9,0.09592407941818237,0.8687838975365842,0.007574838482592151,0.6565112333372077,0.01724850573827002,0.4683760683760684,0.3672922252010724,0.6462264150943396,0.2994652406417112,1.0,0.1761006289308176,0.037037037037037035,1.0,0.018867924528301886
elliptic,GAT,kaiming,layer,0,0.8702034186933407,0.6202823110130096,0.889694952922892,507,290.6,0.10394211113452911,0.8722035868286631,0.007442801456603037,0.6232132418794525,0.016733908721186304,0.44216524216524217,0.34673815907059874,0.610062893081761,0.2994652406417112,1.0,0.1761006289308176,0.037037037037037035,1.0,0.018867924528301886
elliptic,GAT,kaiming,layer,1,0.8593898691337355,0.6203133101296174,,-1,122.6,0.11768162995576859,0.8614916451172573,0.009268744049520144,0.6250113871292745,0.01705827655831317,0.4478632478632479,0.3512064343163539,0.6179245283018868,0.2994652406417112,1.0,0.1761006289308176,0.037037037037037035,1.0,0.018867924528301886
elliptic,GAT,kaiming,layer,2,0.8646698649837938,0.6201397487258649,,-1,122.6,0.09315358102321625,0.8648560647286887,0.008070874284651874,0.6194799630226544,0.018127405898110405,0.43988603988603986,0.3449508489722967,0.6069182389937107,0.2994652406417112,1.0,0.1761006289308176,0.037037037037037035,1.0,0.018867924528301886
elliptic,GAT,kaiming,layer,3,0.8806440101315817,0.6418294112747022,,-1,122.6,0.10491769015789032,0.8808621178090524,0.007340693193752434,0.6422162060298766,0.01803187370847929,0.4638176638176638,0.36371760500446826,0.639937106918239,0.2994652406417112,1.0,0.1761006289308176,0.037037037037037035,1.0,0.018867924528301886
elliptic,GAT,kaiming,layer,4,0.8658874197141311,0.6140942580646976,,-1,122.6,0.08980758488178253,0.8656087014398638,0.008397669986718086,0.6139240792427337,0.01856518924519369,0.43532763532763535,0.34137622877569257,0.60062893081761,0.2994652406417112,1.0,0.1761006289308176,0.037037037037037035,1.0,0.018867924528301886
elliptic,GAT,kaiming,graph,0,0.8704833608803602,0.6464198949696216,0.9101114299426538,328,434.0,0.10112200677394867,0.8717839356045981,0.008800802847833704,0.6484542969926694,0.017587061244768627,0.46609686609686607,0.36550491510277033,0.6430817610062893,0.2994652406417112,1.0,0.1761006289308176,0.037037037037037035,1.0,0.018867924528301886
elliptic,GAT,kaiming,graph,1,0.8638365972386192,0.6429333660043489,,-1,185.2,0.11454895883798599,0.8654923128585229,0.008676967914397479,0.6473994672712086,0.016869882469753756,0.46609686609686607,0.36550491510277033,0.6430817610062893,0.2994652406417112,1.0,0.1761006289308176,0.037037037037037035,1.0,0.018867924528301886
elliptic,GAT,kaiming,graph,2,0.8618792378894446,0.6448381924204712,,-1,185.2,0.09369844943284988,0.8608469106603959,0.008293296721090356,0.6427085618374533,0.01597391087852289,0.46609686609686607,0.36550491510277033,0.6430817610062893,0.2994652406417112,1.0,0.1761006289308176,0.037037037037037035,1.0,0.018867924528301886
elliptic,GAT,kaiming,graph,3,0.8731945368641228,0.6568337421482504,,-1,185.2,0.10772641748189926,0.8738645902719137,0.008174481616711247,0.6576874802156114,0.018237724097969282,0.46951566951566953,0.3681858802502234,0.6477987421383647,0.2994652406417112,1.0,0.1761006289308176,0.037037037037037035,1.0,0.018867924528301886
elliptic,GAT,kaiming,graph,4,0.8641496316330497,0.6552681744880068,,-1,185.2,0.10114644467830658,0.8639847384180027,0.007864880291180622,0.6542489303645843,0.01731560614649887,0.47293447293447294,0.3708668453976765,0.6525157232704403,0.2994652406417112,1.0,0.1761006289308176,0.037037037037037035,1.0,0.018867924528301886
elliptic,GAT,kaiming,pair,0,0.8651234667277233,0.6371741897091475,0.8810124410084809,298,368.8,0.061067912727594376,0.866304836762334,0.00942311264529434,0.6402809156572207,0.017606619443504862,0.45925925925925926,0.36014298480786416,0.6336477987421384,0.2994652406417112,1.0,0.1761006289308176,0.037037037037037035,1.0,0.018867924528301886
elliptic,GAT,kaiming,pair,1,0.8696420436793287,0.636690899102121,,-1,157.4,0.059476338326931,0.871574299940178,0.008489099175833126,0.6412008239167326,0.017936692859321653,0.45925925925925926,0.36014298480786416,0.6336477987421384,0.2994652406417112,1.0,0.1761006289308176,0.037037037037037035,1.0,0.018867924528301886
elliptic,GAT,kaiming,pair,2,0.8716894376829014,0.6412958058674115,,-1,157.4,0.06160960718989372,0.871017308498096,0.007938330324080561,0.6391632154283227,0.016747021658462022,0.45925925925925926,0.36014298480786416,0.6336477987421384,0.2994652406417112,1.0,0.1761006289308176,0.037037037037037035,1.0,0.018867924528301886
elliptic,GAT,kaiming,pair,3,0.8735956680809858,0.6458427534879012,,-1,157.4,0.05697735771536827,0.8741758019616306,0.007983284109341125,0.6466116761236819,0.018060328146450956,0.4740740740740741,0.3717605004468275,0.6540880503144654,0.2994652406417112,1.0,0.1761006289308176,0.037037037037037035,1.0,0.018867924528301886
elliptic,GAT,kaiming,pair,4,0.8650511706890096,0.6388439387610003,,-1,157.4,0.05475948378443718,0.8649239476233607,0.007957879936676855,0.6373600802396525,0.01640345400805964,0.4603988603988604,0.3610366398570152,0.6352201257861635,0.2994652406417112,1.0,0.1761006289308176,0.037037037037037035,1.0,0.018867924528301886
elliptic,SAGE,default,none,0,0.8778320668856119,0.6655276274833128,0.873746848488167,159,45.4,0.23269224166870117,0.8790564217073817,0.009139967046537177,0.6677966440185008,0.01719397385839373,0.4888888888888889,0.38337801608579086,0.6745283018867925,0.2994652406417112,1.0,0.1761006289308176,0.037037037037037035,1.0,0.018867924528301886
elliptic,SAGE,default,none,1,0.8801289940207448,0.6615493031099048,,-1,17.4,0.21726445853710175,0.8817012237724567,0.007414083179024217,0.6654124698526797,0.016259567016479976,0.46951566951566953,0.3681858802502234,0.6477987421383647,0.2994652406417112,1.0,0.1761006289308176,0.037037037037037035,1.0,0.018867924528301886
elliptic,SAGE,default,none,2,0.8763512651359583,0.6629007247456936,,-1,17.4,0.23540529608726501,0.8756711487502007,0.008273786519546461,0.6616397460602065,0.01672565329343389,0.4774928774928775,0.3744414655942806,0.6588050314465409,0.2994652406417112,1.0,0.1761006289308176,0.037037037037037035,1.0,0.018867924528301886
elliptic,SAGE,default,none,3,0.875352685417725,0.6600213669897649,,-1,17.4,0.226556658744812,0.8759729305389777,0.008423661846860097,0.6614045399434922,0.017814041003147534,0.4672364672364672,0.36639857015192134,0.6446540880503144,0.2994652406417112,1.0,0.1761006289308176,0.037037037037037035,1.0,0.018867924528301886
elliptic,SAGE,default,none,4,0.8774488233484306,0.6572735710276543,,-1,17.4,0.22553610801696777,0.8773769224821997,0.007486333915977564,0.6563456738899537,0.016893798766215357,0.46951566951566953,0.3681858802502234,0.6477987421383647,0.2994652406417112,1.0,0.1761006289308176,0.037037037037037035,1.0,0.018867924528301886
elliptic,SAGE,default,batch,0,0.8821710217204131,0.658369824463578,0.9006227680062321,396,49.5,0.25537702441215515,0.8831567465179806,0.008511831274916691,0.660794573431417,0.017260295604986826,0.4672364672364672,0.36639857015192134,0.6446540880503144,0.2967914438502674,0.9910714285714286,0.17452830188679244,0.037037037037037035,1.0,0.018867924528301886
elliptic,SAGE,default,batch,1,0.8682377117603146,0.6455914137858442,,-1,19.2,0.23329155147075653,0.86972786245848,0.008176107154058697,0.649152689718075,0.01640569833619689,0.4603988603988604,0.3610366398570152,0.6352201257861635,0.2994652406417112,1.0,0.1761006289308176,0.040061633281972264,1.0,0.020440251572327043
elliptic,SAGE,default,batch,2,0.8631295866991985,0.6565588124133929,,-1,19.2,0.2447882741689682,0.8623806332829694,0.009318324069601744,0.6551613863065883,0.016538722914422443,0.47635327635327634,0.3735478105451296,0.6572327044025157,0.2994652406417112,1.0,0.1761006289308176,0.037037037037037035,1.0,0.018867924528301886
elliptic,SAGE,default,batch,3,0.868126062826301,0.6518128402007698,,-1,19.2,0.24798595905303955,0.8689301093177596,0.009070086581576023,0.6529959579735248,0.018148278858572408,0.46609686609686607,0.36550491510277033,0.6430817610062893,0.2994652406417112,1.0,0.1761006289308176,0.037037037037037035,1.0,0.018867924528301886
elliptic,SAGE,default,batch,4,0.8736558899359144,0.6620145439696393,,-1,19.2,0.24507661163806915,0.8738897175990585,0.007879850903863617,0.661046938839405,0.016875650770289376,0.4717948717948718,0.3699731903485255,0.6509433962264151,0.2994652406417112,1.0,0.1761006289308176,0.037037037037037035,1.0,0.018867924528301886
elliptic,SAGE,default,layer,0,0.9024215148241164,0.6637296832831225,0.8717532720299563,101,49.0,0.2583160996437073,0.9039055972305805,0.006986378449140705,0.666444062555327,0.0168588117620771,0.4752136752136752,0.3726541554959786,0.6556603773584906,0.2967914438502674,0.9910714285714286,0.17452830188679244,0.037037037037037035,1.0,0.018867924528301886
elliptic,SAGE,default,layer,1,0.8986270907716268,0.6609275044210544,,-1,18.9,0.23028163611888885,0.9007795710603067,0.0060743548395256475,0.6657330636839396,0.015506994297729209,0.4752136752136752,0.3726541554959786,0.6556603773584906,0.29411764705882354,0.9821428571428571,0.17295597484276728,0.037037037037037035,1.0,0.018867924528301886
elliptic,SAGE,default,layer,2,0.8880232742562898,0.6586578095283604,,-1,18.9,0.24811413884162903,0.8875813624325126,0.006602355910496759,0.6571488454427339,0.016684191220714864,0.4717948717948718,0.3699731903485255,0.6509433962264151,0.2967914438502674,0.9910714285714286,0.17452830188679244,0.040061633281972264,1.0,0.020440251572327043
elliptic,SAGE,default,layer,3,0.8931191760696237,0.6623654660074721,,-1,18.9,0.24405106902122498,0.8935492585556776,0.006945876133813208,0.663272383116473,0.01826256878512941,0.4740740740740741,0.3717605004468275,0.6540880503144654,0.2994652406417112,1.0,0.1761006289308176,0.037037037037037035,1.0,0.018867924528301886
elliptic,SAGE,default,layer,4,0.9100087232251248,0.6684410748812948,,-1,18.9,0.24991735816001892,0.9093709827803955,0.00664345130141692,0.6673711583301928,0.017258072668996666,0.48205128205128206,0.3780160857908847,0.6650943396226415,0.2967914438502674,0.9910714285714286,0.17452830188679244,0.037037037037037035,1.0,0.018867924528301886
elliptic,SAGE,default,graph,0,0.882878032259834,0.657277330454027,0.9020297265277633,396,79.7,0.2533431351184845,0.8838488621650614,0.008427272733777837,0.6596786044014209,0.017240630220486445,0.4683760683760684,0.3672922252010724,0.6462264150943396,0.2967914438502674,0.9910714285714286,0.17452830188679244,0.037037037037037035,1.0,0.018867924528301886
elliptic,SAGE,default,graph,1,0.8677089817617218,0.6469614487767912,,-1,32.1,0.23542211949825287,0.8692271020388049,0.008148188912737529,0.6505124241635423,0.016274952379647895,0.46153846153846156,0.36193029490616624,0.6367924528301887,0.2994652406417112,1.0,0.1761006289308176,0.037037037037037035,1.0,0.018867924528301886
elliptic,SAGE,default,graph,2,0.8633044387680874,0.6573173065237624,,-1,32.1,0.24369870126247406,0.8625474012147272,0.009310049772908436,0.6559943368476674,0.016543671753218702,0.47635327635327634,0.3735478105451296,0.6572327044025157,0.2994652406417112,1.0,0.1761006289308176,0.037037037037037035,1.0,0.018867924528301886
elliptic,SAGE,default,graph,3,0.8690948297450649,0.6530762495726006,,-1,32.1,0.24890612065792084,0.8698380901271974,0.008951951464824508,0.6541531358973779,0.01807363182771573,0.46609686609686607,0.36550491510277033,0.6430817610062893,0.2994652406417112,1.0,0.1761006289308176,0.037037037037037035,1.0,0.018867924528301886
elliptic,SAGE,default,graph,4,0.8740666357806064,0.6617964465099672,,-1,32.1,0.24393388628959656,0.8743369973282337,0.007891643735949725,0.660628780192325,0.017001285433398287,0.4752136752136752,0.3726541554959786,0.6556603773584906,0.2967914438502674,0.9910714285714286,0.17452830188679244,0.037037037037037035,1.0,0.018867924528301886
elliptic,SAGE,default,pair,0,0.8624064772480639,0.6570455876062183,0.9052687838926821,394,62.5,0.14430946111679077,0.8633780955033724,0.009975451007369577,0.6595153338618305,0.017367172697633434,0.4774928774928775,0.3744414655942806,0.6588050314465409,0.2994652406417112,1.0,0.1761006289308176,0.037037037037037035,1.0,0.018867924528301886
elliptic,SAGE,default,pair,1,0.8668073681737632,0.6589752955886465,,-1,25.0,0.1435234546661377,0.8684410883884476,0.008754213818343024,0.662947200842746,0.015855351964192105,0.4717948717948718,0.3699731903485255,0.6509433962264151,0.2994652406417112,1.0,0.1761006289308176,0.037037037037037035,1.0,0.018867924528301886
elliptic,SAGE,default,pair,2,0.8556957651514611,0.6529311619634828,,-1,25.0,0.14557799696922302,0.8549174078708325,0.009869922458359322,0.6518464492758735,0.01778756203077898,0.4717948717948718,0.3699731903485255,0.6509433962264151,0.2994652406417112,1.0,0.1761006289308176,0.037037037037037035,1.0,0.018867924528301886
elliptic,SAGE,default,pair,3,0.8633515429912494,0.6562923500776814,,-1,25.0,0.13875439763069153,0.8639075741365612,0.009931863245468398,0.6571126630964064,0.017760416205408462,0.47065527065527063,0.36907953529937443,0.64937106918239,0.2994652406417112,1.0,0.1761006289308176,0.037037037037037035,1.0,0.018867924528301886
