dataset,model,init,norm,seed,auc,auprc,val_auprc,best_epoch,train_time_s,mad,boot_auc_mean,boot_auc_std,boot_auprc_mean,boot_auprc_std,f1@90,prec@90,rec@90,f1@99,prec@99,rec@99,f1@99.9,prec@99.9,rec@99.9
amazon,GCN,xavier,layer,3,0.7871270003404834,0.23826625608429036,,-1,72.9,0.00041129192686639726,0.7880648957845782,0.016431362142323054,0.24354888601168542,0.028346747842685413,0.3118811881188119,0.26359832635983266,0.38181818181818183,0.13756613756613756,0.5416666666666666,0.07878787878787878,0.011904761904761904,0.3333333333333333,0.006060606060606061
amazon,GCN,xavier,layer,4,0.7876636023152876,0.2431007282472415,,-1,72.9,0.0004399099270813167,0.7875775690220516,0.01873693811535591,0.24556868999233403,0.026970688732364655,0.297029702970297,0.2510460251046025,0.36363636363636365,0.1164021164021164,0.4583333333333333,0.06666666666666667,0.023809523809523808,0.6666666666666666,0.012121212121212121
amazon,GCN,xavier,graph,0,0.823399387129724,0.32480067218041303,0.3320770087244278,298,182.1,0.03189729154109955,0.8228767950497736,0.017762543613256132,0.33904001701598785,0.03720136034172798,0.3910891089108911,0.3305439330543933,0.47878787878787876,0.1164021164021164,0.4583333333333333,0.06666666666666667,0.011904761904761904,0.3333333333333333,0.006060606060606061
amazon,GCN,xavier,graph,1,0.8210691181477698,0.34691320165573275,,-1,73.1,0.03277904540300369,0.8227762581260467,0.01633383125483335,0.35421158004366765,0.04032500239219463,0.41089108910891087,0.3472803347280335,0.503030303030303,0.1164021164021164,0.4583333333333333,0.06666666666666667,0.011904761904761904,0.3333333333333333,0.006060606060606061
amazon,GCN,xavier,graph,2,0.8680776302349337,0.4593648225477693,,-1,73.1,0.03231285512447357,0.8698038642145378,0.01624497748912321,0.4640783074712913,0.04051597177771684,0.44554455445544555,0.37656903765690375,0.5454545454545454,0.1693121693121693,0.6666666666666666,0.09696969696969697,0.03571428571428571,1.0,0.01818181818181818
amazon,GCN,xavier,graph,3,0.8435001702417433,0.38921153867725966,,-1,73.1,0.03380788490176201,0.8436157169828246,0.015043662667114748,0.3933168698295417,0.03754822481106921,0.4207920792079208,0.35564853556485354,0.5151515151515151,0.1693121693121693,0.6666666666666666,0.09696969696969697,0.023809523809523808,0.6666666666666666,0.012121212121212121
amazon,GCN,xavier,graph,4,0.841718760640109,0.38393541329020353,,-1,73.1,0.03446093201637268,0.8402458746317675,0.018599349467435824,0.38734898071150853,0.04103405159449071,0.42574257425742573,0.3598326359832636,0.5212121212121212,0.13756613756613756,0.5416666666666666,0.07878787878787878,0.023809523809523808,0.6666666666666666,0.012121212121212121
amazon,GCN,xavier,pair,0,0.7863561457269322,0.23713365704059994,0.2952979018119273,4,181.7,0.0027753293979912996,0.7856480861246756,0.01844972560473254,0.24640554006455895,0.02735768455988439,0.3465346534653465,0.2928870292887029,0.42424242424242425,0.06349206349206349,0.25,0.03636363636363636,0.0,0.0,0.0
amazon,GCN,xavier,pair,1,0.7883935989104528,0.26642135809689527,,-1,72.9,0.0024556505959481,0.790020348663949,0.017385457111888793,0.27278660311637526,0.03221834090511205,0.3564356435643564,0.301255230125523,0.43636363636363634,0.10582010582010581,0.4166666666666667,0.06060606060606061,0.023809523809523808,0.6666666666666666,0.012121212121212121
amazon,GCN,xavier,pair,2,0.8261382362955396,0.32935379174529167,,-1,72.9,0.001497287885285914,0.8279308390789779,0.01893798197638296,0.3384891754709131,0.03973894343749599,0.4158415841584158,0.3514644351464435,0.509090909090909,0.14814814814814814,0.5833333333333334,0.08484848484848485,0.023809523809523808,0.6666666666666666,0.012121212121212121
